"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 005 | INS+",0,0.102,0.112,0.074,0,0,0,0.084,0,0,0.195,0,0.059,0.07,0.02,0,0.007,0,0,0.277,0,0,0.95,-0.025,1.11831705687236,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","007","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11943.672528,99,24038.578125,41392.9375,2291282,2071501,138491,2235363,2235363,93.3144613495239,"A00916:293:HHH3VDRX2",98.95,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","d679e3af-b917-4b83-b330-167e8a0a348e","05581520-dd74-4ead-9fc9-e577d4c4eddc",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","007","INS+",92,24038.6,41392.9,9610.6,16511.6,11886,19743.9,3953
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 006 | CD31+CD34+",0,0.264,0,0,0,0.004,0,0.205,0,0,0,0.062,0.238,0.014,0.083,0,0.089,0,0.041,0,0,0,0.24,0.084,1.05784430853994,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","008","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",16795.400732,119,32420.876953125,31081.6328125,3735126,3380746,179858,3648293,3648293,94.6799315890635,"A00916:293:HHH3VDRX2",99.01,99.02,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","6d4f6068-4018-492f-bec0-134da9bbc1c1","b607426e-a716-45d4-a4e7-a95ef5cdd6dc",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","008","INS+",114,32420.9,31081.6,12961.9,12398.5,11886,19743.9,7424
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 007 | PanCK+",0,0.106,0,0,0,0.399,0,0.149,0,0,0.017,0.071,0.058,0.041,0,0,0,0.01,0,0.109,0.04,0,0.74,0.022,1.11196906033153,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","009","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11792.634178,120,32815.75,54096.90625,2052004,1846819,100442,1997834,1997834,94.5613511665193,"A00916:293:HHH3VDRX2",98.9,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","7e224e3b-ecba-4823-847d-36e3db1e1521","1d154c26-4529-4a3e-bd66-bf8308db697d",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","009","INS+",86,32815.8,54096.9,13119.7,21579.3,11886,19743.9,2211
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 008 | PanCK+",0.116,0,0.037,0,0.016,0.175,0.1,0,0.029,0.076,0,0.046,0.009,0.148,0,0,0.072,0,0,0.176,0,0,0.75,0.019,1.07871227850402,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","010","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10530.89776,162,7364.9501953125,58319.54296875,1864368,1673656,104508,1803551,1803551,93.7557060710206,"A00916:293:HHH3VDRX2",98.96,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_present","duct_cells","P2","e3919fee-1145-44ba-995f-e7c33ac59dfa","3d6ddc50-067f-4280-9120-78dbcdcf32bc",35378.8515625,66617.9375,6886,7651,"Endocrine","sample01","P2-13","P2-13","010","INS+",161,7365,58319.5,2944.5,23263.7,11886,19743.9,9609
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 009 | CD31+CD34+",0.038,0.016,0.343,0,0,0.045,0,0.1,0,0,0,0.129,0.107,0,0,0.058,0,0.06,0,0.105,0,0,0,0.45,0.893625561857868,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","011","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12359.3071,111,12912.326171875,49137.5390625,2845888,2567059,119584,2779336,2779336,95.3415951873331,"A00916:293:HHH3VDRX2",99,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P2","7a396751-5cd2-4b43-ab82-8c26880999a2","25f0daf9-a77c-4472-ab7c-b1d4daffefac",35378.8515625,66617.9375,6886,7651,"Exocrine","sample01","P2-13","P2-13","011","INS-",NA,12912.3,49137.5,5162.3,19601,11886,19743.9,6725
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 010 | CD31+CD34+",0.044,0.022,0,0,0.043,0,0,0.198,0,0.2,0,0.038,0.061,0,0,0.107,0,0.069,0,0.143,0.076,0,0.26,0.074,1.06228895904463,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","012","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13558.044417,92,23847.2578125,50594.6875,4591607,4137137,198119,4468937,4468937,95.2112052368582,"A00916:293:HHH3VDRX2",98.98,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P2","ccce0676-a0b8-4009-a5bd-9aa9c60c1747","ee117dc3-9158-417b-b26d-58eb03a4122b",35378.8515625,66617.9375,6886,7651,"Exocrine","sample01","P2-13","P2-13","012","INS-",NA,23847.3,50594.7,9534.1,20182.2,11886,19743.9,2392
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 011 | PanCK+",0.049,0,0.092,0.015,0,0.215,0.075,0.028,0,0,0.045,0.058,0.117,0.041,0,0,0.039,0,0,0.19,0.028,0.009,0.44,0.051,1.06013409432835,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","013","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15194.107137,141,32012.603515625,33716.22265625,2693865,2415898,143001,2622729,2622729,94.0808345385443,"A00916:293:HHH3VDRX2",98.95,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P2","844f4a99-8be0-48ae-9d8a-bbb3ea5e25b5","106ed919-4778-4cdb-b9a4-f3974eb330d3",35378.8515625,66617.9375,6886,7651,"Exocrine","sample01","P2-13","P2-13","013","INS-",NA,32012.6,33716.2,12798.6,13449.4,11886,19743.9,6360
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 012 | CD31+CD34+",0,0.392,0.255,0.041,0,0.035,0,0.104,0,0,0,0.002,0.123,0.026,0.012,0,0,0,0,0,0.009,0,0,0.526,0.856399890243961,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","014","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13505.73124,112,25490.216796875,63128.8046875,2570198,2310748,159169,2502466,2502466,93.1117975651174,"A00916:293:HHH3VDRX2",98.96,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P2","e59f0a1f-3058-45ce-b637-879e3bfe8d86","01eb0a71-a482-4e29-9026-448166c79ec6",35378.8515625,66617.9375,6886,7651,"Exocrine","sample01","P2-13","P2-13","014","INS-",NA,25490.2,63128.8,10191,25182.1,11886,19743.9,5696
"P3-7A Ins/Syto/PanCK/CD31CD34 12-14-22 | 012 | Other",0,0.213,0.105,0.118,0,0,0.091,0.11,0,0,0,0.08,0.003,0,0.027,0.112,0,0,0,0.141,0,0,0.25,0.076,1.06416310736866,"P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-13 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","015","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Sequencing Saturation,Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12037.134485,81,31832.46875,43294.0859375,9377,8099,6768,8788,8788,16.4341276700827,"A00916:293:HHH3VDRX2",98.41,98.46,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P2","bf7ce8ee-02f2-4c95-b796-3beda2704355","fef2ddd1-8133-446f-b7df-56faaa1b2702",35378.8515625,66617.9375,6886,7651,"Exocrine","sample01","P2-13","P2-13","015","INS-",NA,31832.5,43294.1,12726.6,17270,11886,19743.9,2613
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 001 | PanCK+",0,0.135,0,0.05,0,0.158,0,0.109,0,0,0,0.177,0.111,0.049,0.02,0,0.051,0,0,0.141,0,0,0.81,0.008,1.09490970094062,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","006","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7144.735975,111,26618.333984375,35316.33203125,1873198,1683118,109217,1826005,1826005,93.5110313121243,"A00916:293:HHH3VDRX2",98.92,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","0088c705-20d2-4f51-a6c5-c4c0eef9106e","bdd7871c-e535-4786-8633-9abe251aaf18",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 002 | CD31+CD34+",0.09,0,0.117,0,0,0.247,0,0.061,0,0,0,0.089,0.132,0.033,0,0,0.033,0.029,0,0.152,0.018,0,0.15,0.113,1.03841235678478,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","007","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12232.989916,85,13577.623046875,64912.01953125,4254601,3828596,172669,4152888,4152888,95.4900177506323,"A00916:293:HHH3VDRX2",98.97,98.99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","29eefa09-7dde-4e6a-8091-f57a82f74dbb","6c088a73-51a2-42d1-8344-9830c08c65c7",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 003 | PanCK+",0.007,0,0,0,0,0.133,0,0.105,0,0,0,0.161,0.196,0,0.117,0.055,0,0,0,0.226,0,0,0.78,0.013,1.09847210511828,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","008","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10015.102592,84,24891,68879.6640625,1690645,1509644,57738,1644520,1644520,96.175389694524,"A00916:293:HHH3VDRX2",99.04,99.09,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","e99edf96-13bc-485d-a921-d0a5f3a8cc35","50e6cb04-7b04-4537-8b7e-266fcaff2bf4",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 004 | PanCK+",0,0.139,0.008,0.184,0,0,0.107,0.13,0,0,0.016,0.041,0.145,0.066,0,0,0,0.02,0,0.082,0.061,0,0.43,0.053,1.0635929207064,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","009","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Sequencing Saturation,Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10363.272305,166,20522.609375,54398.35546875,14540,12216,9703,13254,13254,20.571381794368,"A00916:293:HHH3VDRX2",98.72,98.76,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","2759310f-7309-420f-9dd7-a1bf2ed82d95","f336e012-cc56-41c5-9591-6ba71e8c910c",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 005 | CD31+CD34+",0,0.358,0.072,0,0.126,0,0.175,0.072,0,0,0.02,0,0,0,0.016,0.121,0,0,0,0.008,0,0.031,0.08,0.154,1.04374135893047,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","010","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",7988.126466,90,25543.07421875,75740.015625,1459005,1296562,63007,1426514,1426514,95.140456067662,"A00916:293:HHH3VDRX2",98.98,98.98,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_present","duct_cells","P2","ac8701f9-f7b3-42b3-b137-b6b8dc3557b9","f54aa008-64eb-48f9-b708-1e6f1147a85d",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 006 | CD31+CD34+",0,0.034,0.029,0.101,0,0,0.139,0.236,0,0,0,0.113,0.034,0.007,0,0.021,0,0.14,0,0.106,0,0.043,0.25,0.075,1.06702356743669,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","011","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15359.499712,100,20853.498046875,36528.7734375,5486325,4966016,198613,5360355,5360355,96.0005565829832,"A00916:293:HHH3VDRX2",99.02,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P2","113b8ed8-def8-408a-b6f5-7feafd1119a6","d6c2506e-9e2f-43da-a76d-a09780cae4c2",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 006 | Other",0,0.061,0.037,0.205,0,0,0.195,0.082,0,0,0.041,0.005,0.155,0.014,0.007,0.006,0,0,0,0.191,0,0,0.65,0.031,1.07559815319848,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","012","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Sequencing Saturation,Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13668.093479,96,26325.00390625,53320.58984375,48478,43445,30295,47049,47049,30.2681551386811,"A00916:293:HHH3VDRX2",98.86,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P2","ec0b9aab-1337-49f3-b904-8a994d287a35","92a459a2-b128-41b1-9790-20b8a5bfb74b",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 007 | Other",0,0.172,0.036,0.07,0,0,0.101,0.092,0,0,0.08,0.049,0.191,0.046,0,0,0,0,0,0.163,0,0,0.45,0.049,1.06604789021304,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","013","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10695.014405,109,33160.71484375,30993.06640625,3325993,3004699,172788,3243064,3243064,94.249407344962,"A00916:293:HHH3VDRX2",98.93,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P2","a4bf7a91-df14-4c84-9bea-2dda442b1572","7379cfe5-b9c6-4984-9ec7-38f7d62fbbfe",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 008 | PanCK+",0.159,0,0,0,0.09,0,0.149,0.102,0,0.045,0.045,0,0.133,0.112,0,0,0,0.096,0.016,0.053,0,0,0.75,0.019,1.06773263247499,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","014","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13341.614596,94,27423.4765625,42821.2421875,2056800,1848032,191108,1998340,1998340,89.6588370764143,"A00916:293:HHH3VDRX2",98.74,98.84,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P2","bdd2e7f7-98ea-4860-a74c-d18b8f4831fb","e7596b12-8666-4b78-8e15-c003f11deca0",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 009 | CD31+CD34+",0,0.009,0,0,0,0.244,0,0.149,0,0,0,0.16,0,0.075,0,0.03,0,0,0.165,0,0,0.168,0.17,0.106,1.06688901376597,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","015","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15334.619055,251,24821.49609375,62317.46875,3622166,3266663,195325,3528753,3528753,94.0206565537982,"A00916:293:HHH3VDRX2",98.94,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P2","671eda8c-1706-4d09-90e1-acc4a12af50d","a2f028e5-41a4-4555-b456-09568b47a713",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 010 | PanCK+",0,0,0,0,0,0.169,0,0.215,0,0,0.033,0.115,0.144,0,0,0,0.079,0.032,0,0.206,0.007,0,0.3,0.069,1.07370549585403,"P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-7A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","016","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10259.124425,131,28883.505859375,73587.8203125,2211383,1993778,112274,2154162,2154162,94.3687812785576,"A00916:293:HHH3VDRX2",98.93,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Neck","Pancreas","islet_absent","duct_cells","P2","734e2ca9-fadf-4103-bbc3-94a4c7e9740d","fba0e876-bb71-4ae7-a87c-78eb6210d2b0",35364.37109375,79518.8671875,6894,1200,NA,"sample01","P2-7A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P3-9A Ins/Syto/PanCK/CD31CD34 12-9-22 | 013 | Other",0,0,0.062,0.089,0,0,0,0.271,0,0,0,0.122,0.113,0.014,0,0,0,0.026,0,0.284,0,0.02,0.25,0.077,1.0790342379494,"P3-13A Ins/Syto83/PanCK/CD3134 12-9-22","P3-13A Ins/Syto/PanCK/CD31CD34 12-9-22","001","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10658.809858,160,18160.3125,10081.58203125,858279,784177,244612,836601,836601,68.8065321987255,"A00916:314:HMWLCDRX2",98.97,98.95,"DRAGEN_GeoMx_3.8.4-96","HWTA21003","Tail","Pancreas","islet_present","duct_cells","P3","c88e4632-b9cd-4589-8fa6-2601a9a71451","fa689643-8844-4ed1-87d1-67833bf3e4d8",29811.32421875,72136.5078125,1478,4891,NA,"sample01","P3-13A","P3-13A","001","INS+",186,18160.3,10081.6,7260.5,4021.5,8142.8,14981.2,10995
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 003 | Other",0,0.022,0.011,0.244,0,0,0.061,0.131,0,0,0,0.133,0,0,0.006,0.136,0.036,0,0.102,0,0,0.117,0.74,0.021,1.09553789261961,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","011","PanCK+","2204G0420","False","True","False","False","False","False","False","False",NA,34153.965576,493,32270.689453125,20702.083984375,3976753,3749835,803970,3770754,3770754,78.5598566336919,"A00916:196:HW525DRXY",98.82,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P1","b2a75256-d308-47ee-92ed-6c9e0eab44d8","f7c2a329-b4cd-4a39-af8f-8fd8c19af696",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","011","INS-",NA,32270.7,20702.1,12901.8,8258.1,8875.8,9923.9,4357
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 004 | INS+",0,0.189,0.025,0.119,0,0,0.314,0,0.003,0.032,0.005,0,0.059,0.085,0.002,0,0.034,0,0.112,0,0.021,0,0.83,0.002,1.07226749224264,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","012","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",14239.710635,246,36998.64453125,10902.380859375,1411310,1327837,285753,1335359,1335359,78.4798134108328,"A00916:196:HW525DRXY",98.81,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P1","27a061e1-e244-4c61-92eb-0ab6e8a818bf","deaf2db9-74fb-4519-ae05-cee5e2a2edb0",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","012","INS-",NA,36998.6,10902.4,14792.1,4349,8875.8,9923.9,8129
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 005 | PanCK+",0,0.094,0.033,0.135,0,0.233,0.063,0.035,0.028,0,0,0.004,0,0,0,0.243,0,0.074,0,0,0,0.059,0.96,-0.03,1.10545273516887,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","013","PanCK+","2204G0420","False","True","False","False","False","False","False","False",NA,33097.335091,487,26692.5078125,16805.087890625,4402141,4137141,1013441,4160789,4160789,75.5038322358363,"A00916:196:HW525DRXY",98.81,98.93,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P1","ac019bbb-187e-453e-95dc-b7906afbd388","213d5a05-f106-4444-b344-0ba7fff840fa",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","013","INS-",NA,26692.5,16805.1,10671.7,6703.5,8875.8,9923.9,3687
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | CD31+CD34+",0,0.125,0,0,0,0.155,0.124,0.072,0,0,0,0.057,0,0,0.011,0.162,0,0,0.165,0,0,0.129,0.76,0.016,1.07040357145996,"P1-14A Syto13/PanCK/CD31 WTA 12-15-21","P1-14A WTA 12-15-21","014","PanCK+","2204G0420","False","True","False","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",13481.329057,186,17856.583984375,8325.3701171875,1192030,1120993,288780,1127256,1127256,74.2389113937375,"A00916:196:HW525DRXY",98.7,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Body","Pancreas","islet_absent","duct_cells","P1","523ef336-e173-4e6a-be26-477be0c5baf1","8d34b7f7-71b4-4af6-8abe-d34f815ae864",35376.375,62958.984375,6888,1288,NA,"sample01","P1-14A","P1-14A","014","INS-",NA,17856.6,8325.4,7139.1,3321,8875.8,9923.9,6827
"P4-12A Ins/Syto83/PanCK/CD3134 5-16-24 | 009 | Other",0,0.161,0,0.301,0,0,0.114,0,0.006,0,0,0.046,0.049,0,0.051,0.035,0.106,0,0,0.035,0.023,0.073,0.83,-0.001,1.08920085444127,"P1-21 Syto13/PanCK/CD31 WTA 12-15-21","P1-21 WTA 12-15-21","011","PsnCK-","2204G0420","False","False","False","False","False","False","False","True",NA,271491.992483,2626,7839.8984375,30861.97265625,15378786,14376212,2949375,14454050,14454050,79.4843384335178,"A00916:196:HW525DRXY",98.74,98.89,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_absent","duct_cells","P1","2a211dd5-e8a3-4cfd-989b-1a1788f8897f","64320c11-148e-4e72-bdec-1187ab31c50e",35378.3203125,70335.53125,6887,5792,NA,"sample01","P1-21","P1-21","011","INS-",NA,7839.9,30862,3134.4,12310.8,8215.6,15993.7,6276
