"Sample","B cells naive","B cells memory","Plasma cells","T cells CD8","T cells CD4 naive","T cells CD4 memory resting","T cells CD4 memory activated","T cells follicular helper","T cells regulatory (Tregs)","T cells gamma delta","NK cells resting","NK cells activated","Monocytes","Macrophages M0","Macrophages M1","Macrophages M2","Dendritic cells resting","Dendritic cells activated","Mast cells resting","Mast cells activated","Eosinophils","Neutrophils","P-value","Correlation","RMSE","SlideName","ScanLabel","ROILabel.x","SegmentLabel","Origin.Instrument.ID","CD31.CD34.","PanCK.","INS.","Other","PanCK..1","CD31.Islet","CD31..CD34.","PsnCK.","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","organ_region","organ","ROI_type","AOI_target","Case","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ROIComments","sample_id","Slide","PancreasSection","ROILabel.y","Segment.Label","AOI.Nuclei.INS.Count","ROICoordinateX..pixels.","ROICoordinateY..pixels.","ROICoordinateX..µm.","ROICoordinateY..µm.","Main.Pancreatic.Duct.X..µm.","Main.Pancreatic.Duct.Y..µm.","Distance_from_Main_Duct"
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | PanCK+",0,0.073,0.015,0.361,0,0,0,0,0,0,0,0.095,0.043,0.043,0.028,0.036,0.061,0,0.213,0,0,0.032,0.98,-0.053,1.12528176121214,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","005","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0,Low Nuclei Count",7791.952052,27,37116.20703125,46851.8203125,1076307,965388,112437,1049048,1049048,88.3531802757026,"A00916:293:HHH3VDRX2",99.01,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","4fdf7d05-03ec-4948-9832-82867542da92","5db2b381-c079-4c0a-be71-f404cea7417a",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","005","INS+",27,37116.2,46851.8,14839.1,18689.2,7095.4,17378.4,7854
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 010 | CD31+CD34+",0,0.005,0.002,0.222,0,0,0,0.014,0.108,0,0.074,0.06,0,0.021,0.002,0.058,0.21,0,0.218,0,0,0.006,0.63,0.034,1.08694097758463,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","007","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0,Low Nuclei Count",7556.383263,27,13054.6689453125,33686.8671875,1189474,1073718,135726,1158630,1158630,87.359250752991,"A00916:293:HHH3VDRX2",98.88,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","5b6ca273-7ec3-466e-9720-f9f705bf9c3e","da31b7a6-8ae3-4fe0-9131-24825fc6d2a2",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","007","INS+",27,13054.7,33686.9,5219.3,13437.7,7095.4,17378.4,4365
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 011 | CD31+CD34+",0,0.001,0.141,0.279,0,0,0,0.069,0,0,0,0,0,0,0,0.29,0,0,0.185,0.021,0.011,0.003,0.46,0.052,1.06885301092372,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","008","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0,Low Nuclei Count",11050.680213,33,29303.666015625,54265.66796875,1726872,1554302,178737,1682059,1682059,88.5004973293478,"A00916:293:HHH3VDRX2",98.93,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","1091442a-1526-4914-861c-d4950744f573","862cd6f7-87f8-413d-98c8-ee6582780aff",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","008","INS+",33,29303.7,54265.7,11715.6,21646.6,7095.4,17378.4,6290
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 013 | Other",0,0.021,0.116,0.195,0,0.094,0,0.126,0,0,0,0.176,0,0,0.027,0,0.11,0,0.03,0,0.085,0.02,0.93,-0.01,1.11987109991729,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","010","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0,Low Nuclei Count",12646.39161,35,23102.462890625,26856.61328125,2263466,2041775,221566,2205622,2205622,89.1483635562195,"A00916:293:HHH3VDRX2",98.97,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","3fcd6f36-0c91-4db6-b0f2-b09d087782ce","bb8a0ed2-4d34-429a-88ad-15228ebec1cf",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","010","INS+",35,23102.5,26856.6,9236.4,10713.1,7095.4,17378.4,7001
"P4-3A Ins/Syto83/PanCK/CD3134 5-16-24 | 013 | PanCK+",0.024,0,0,0.452,0,0,0.019,0.149,0,0,0,0.009,0,0,0.003,0.181,0.045,0,0.078,0,0,0.039,0.63,0.034,1.1129556386751,"P2-19A Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-19 Ins/Syto83/PanCK/CD3134 WTA 8-25-22","009","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0,Low Nuclei Count",7386.843911,27,29252.796875,32644.291015625,675880,609364,113654,659444,659444,81.3487505005219,"A00916:293:HHH3VDRX2",98.95,99,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Tail","Pancreas","islet_present","beta_cells","P2","b1c651f6-289e-429c-8e5c-0b9754bdbb0c","2fd25c07-1fc4-4b67-8663-59bd94f9d1b6",35356.484375,53704.421875,6898,5916,NA,"sample01","P2-19A","P2-19A","009","INS+",27,29252.8,32644.3,11695.3,13021.8,7095.4,17378.4,6336
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 003 | INS+",0,0.009,0.076,0,0.101,0.076,0,0,0.079,0,0,0.239,0,0,0.015,0.067,0,0,0.229,0,0.11,0,0.95,-0.03,1.12355909110705,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","001","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",12821.832143,96,27803.33984375,62654.20703125,3142983,2834006,171624,3067376,3067376,93.9441200900774,"A00916:293:HHH3VDRX2",98.94,98.96,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","9ccecdbc-f231-4892-b7a8-09ef05c2eee7","d6bc35a7-9ba2-4831-8093-5b7f04d34933",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","001","INS+",96,27803.3,62654.2,11115.8,24992.8,3915.8,23629.1,7328
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 005 | CD31+CD34+",0,0.001,0.075,0,0,0.3,0.108,0.076,0,0,0,0.005,0.071,0,0.113,0,0.169,0.023,0.044,0,0,0.016,0.83,0.013,1.07970407518448,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","002","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15148.014124,113,22416.255859375,62440.87890625,4196469,3799272,204664,4107557,4107557,94.6130732413999,"A00916:293:HHH3VDRX2",99.06,99.11,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","d1cbe235-e7fc-4643-a3a5-39e749f4fff7","af89519b-433e-4a69-b01b-ed605a9197ac",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","002","INS+",113,22416.3,62440.9,8962,24907.7,3915.8,23629.1,5206
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 006 | CD31+CD34+",0,0.07,0.027,0.159,0,0,0,0.146,0,0,0,0.169,0.105,0,0.041,0.139,0.019,0,0.028,0.042,0.04,0.015,0.99,-0.071,1.12090176560853,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","003","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",16574.186169,139,16140.6650390625,62850.20703125,1480358,1333487,72906,1440508,1440508,94.5326801086175,"A00916:293:HHH3VDRX2",98.88,98.92,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","d0ec1d30-a0ff-4698-9dc5-0a41fae489bf","b4ded21a-ed81-4bcb-a61b-a956c8c1c34e",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","003","INS+",139,16140.7,62850.2,6453,25070.9,3915.8,23629.1,2918
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 007 | CD31+CD34+",0,0.084,0.126,0.097,0,0.108,0,0.072,0.09,0,0.034,0.045,0.051,0,0.041,0.039,0.052,0,0.144,0,0.014,0.003,0.68,0.028,1.0753742822924,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","004","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",9976.665166,119,13138.0537109375,61733.7109375,3092733,2793047,145127,3026651,3026651,94.8039900510088,"A00916:293:HHH3VDRX2",99.05,99.07,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","d5b2d267-77e7-44dd-a136-c05288d8d499","d5e8fe45-fa09-4d50-a394-c6cb11e49981",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","004","INS+",119,13138.1,61733.7,5252.6,24625.6,3915.8,23629.1,1667
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | CD31+CD34+",0.031,0,0.075,0.08,0,0.099,0.038,0.05,0,0,0,0,0.203,0,0,0.055,0,0.152,0.112,0,0.106,0,0.19,0.084,1.04024218613669,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","005","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",15299.849931,116,14979.9375,58289.87109375,3981726,3586812,205686,3881678,3881678,94.2654925878468,"A00916:293:HHH3VDRX2",99.01,99.03,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","dca7de9d-2ca9-4b12-8979-fca2044c698b","65a8e778-83a4-44b4-8a67-ca3f4ec407ac",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD","P2-4AD","005","INS+",116,14979.9,58289.9,5989,23251.8,3915.8,23629.1,2107
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 008 | Other",0,0,0.123,0.258,0.008,0,0.125,0,0,0,0.041,0.049,0.051,0,0.027,0.015,0.167,0,0.1,0,0,0.037,0.99,-0.082,1.11002894287101,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","006","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",17391.420071,123,14405.912109375,15385.4853515625,3355204,3030766,170948,3278627,3278627,94.3595777437123,"A00916:293:HHH3VDRX2",98.98,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","0d13907c-f66f-45e9-81be-14ef08436e24","598d4c76-140b-4426-85ed-e74a67f730c6",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 011 | PanCK+",0,0.233,0.01,0.066,0,0.172,0.16,0,0.05,0,0,0.019,0,0,0.012,0.004,0,0.016,0,0.103,0.003,0.152,0.7,0.025,1.08656305135223,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","008","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",11794.388583,93,17415.443359375,11873.43359375,3119320,2812774,132652,3044636,3044636,95.2839438931105,"A00916:293:HHH3VDRX2",98.92,98.97,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","9e6054b4-3af0-4de2-b100-d4482da496a8","74fcf57c-203e-4c60-ba37-e79fd47c0392",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P4-6A Ins/Syto83/PanCK/CD3134 5-16-24 | 012 | Other",0,0.025,0.059,0.139,0,0.108,0.063,0.047,0,0,0,0.103,0.013,0,0.004,0.073,0.032,0,0.268,0,0,0.065,0.95,-0.025,1.10306842068324,"P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","P2-4AD Ins/Syto83/PanCK/CD3134 WTA 8-25-22","009","INS+","2204G0420","False","False","True","False","False","False","False","False","Low Negative Probe Count for Probe Kit Human NGS Whole Transcriptome Atlas RNA_1.0",10203.62142,51,27184.84765625,12446.9677734375,1693806,1518283,101831,1651694,1651694,93.2930158606795,"A00916:293:HHH3VDRX2",98.96,99.01,"DRAGEN_GeoMx_3.8.4-96","HWTA21001","Head","Pancreas","islet_present","beta_cells","P2","f61c0e91-79af-4400-a0f3-0672f9b7e0ac","8e524559-1236-4ca6-a7bf-af08f9b57b80",35355.99609375,73979.265625,6898,3970,NA,"sample01","P2-4AD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
